"","country","ccode","year","month","dates","elecViolence1","l.elecViolence1","elecViolence2","l.elecViolence2","anticipation","regimetenure","lastelection","pcgdp","growth","logIMR","lnpop2","logpredict","SPI","lexconst","lpolity2","lpolcomp","tae1","nvio1","tae2","nvio2","political_violence"
"1078","Guinea",438,2003,12,"12/21/2003","vio",0,"vio",0,1,237,0,374.427002,1.148048997,4.518522263,82.37798309,0.006366619,0.450218961,3,-1,6,2,5,2,5,-0.360058277845383
"1079","Guinea",438,1982,5,"5/9/1982","vio",1,"vio",1,1,284,0,302.7534485,1.052639961,5.101694107,71.02231598,0.00335301,1.077496369,1,-9,1,1,1,1,1,-0.360058277845383
"1080","Guinea",438,1995,6,"6/11/1995","vio",1,"vio",1,0,135,2.944438934,471.2340088,1.046798229,4.80647707,79.77082825,0.003794272,1.60726408,2,-5,2,1,3,1,3,-0.353966176509857
"1081","Guinea",438,2002,6,"6/30/2002","peace",1,"peace",1,0,219,2.079441547,326.1419983,1.025345922,4.558078766,82.08737183,0.003706488,-1.080953075,3,-1,6,1,5,1,5,-0.139728337526321
"1082","Guinea",438,2010,6,"6/27/2010","vio",1,"peace",1,1,7,0,435.7279968,0.995911002,4.265492916,84.79827881,0.01119836,-0.307656378,3,-1,6,1,6,1,6,-0.327672064304352
"1083","Guinea",438,2013,9,"9/28/2013","vio",1,"vio",0,0,34,3.555348158,712.9819946,1.117892861,4.169761181,88.08343841,0.004038576,-0.161365042,4,4,7,1,8,1,6,-0.358438968658447
"1084","Burkina Faso",439,1998,11,"11/15/1998","peace",0,"peace",0,1,134,0,254.9909973,1.114695311,4.588024139,87.62212372,0.007633972,1.038071068,2,-4,3,4,1,4,1,-0.360058277845383
"1085","Burkina Faso",439,2005,11,"11/13/2005","peace",0,"peace",0,1,218,0,408.4869995,1.096426845,4.454347134,91.4119339,0.003828278,0.569636704,3,0,8,6,1,6,1,-0.360058277845383
"1086","Burkina Faso",439,2010,11,"11/21/2010","peace",0,"peace",0,1,278,0,588.5839844,1.059196711,4.24420023,94.27008057,0.003544237,0.928315839,3,0,8,8,1,8,1,-0.360058277845383
"1087","Burkina Faso",439,2015,11,"11/29/2015","peace",0,"peace",0,0,60,0.693147182,709.8579712,0.97267735,4.110873699,89.00874166,0.00147364,-0.531274973,4,4,7,10,1,10,1,-0.360058277845383
"1088","Burkina Faso",439,2015,11,"11/29/2015","peace",0,"peace",0,0,60,0.693147182,709.8579712,0.97267735,4.110873699,89.00874166,0.00147364,-0.531274973,4,4,7,11,1,11,1,-0.360058277845383
"1089","Burkina Faso",439,1991,12,"12/1/1991","vio",1,"vio",1,1,51,0,346.4100037,0.984043837,4.62790966,84.04380035,0.022907259,0.928397157,1,-7,1,1,0,1,0,-0.360058277845383
"1090","Burkina Faso",439,2012,12,"12/2/2012","peace",0,"peace",0,0,303,3.258096457,677.1060181,1.009298444,4.180522442,95.26337433,0.000840918,1.449733851,3,0,8,9,1,9,1,-0.360058277845383
"1091","Burkina Faso",439,1992,5,"5/24/1992","peace",1,"peace",1,0,56,1.791759491,360.9370117,1.041935921,4.6288867,84.54460144,0.008127494,0.841023862,2,-5,2,1,1,1,1,-0.357012212276459
"1092","Burkina Faso",439,1997,5,"5/11/1997","peace",0,"peace",0,0,116,4.189654827,228.7539978,0.919773042,4.599152088,87.10095978,0.005231633,0.117374183,2,-5,2,2,1,2,1,-0.360058277845383
"1093","Burkina Faso",439,2002,5,"5/5/2002","peace",0,"peace",0,0,176,3.76120019,261.6099854,1.097642779,4.53689146,89.75605774,0.002203583,-0.263187524,3,0,8,5,1,5,1,-0.360058277845383
"1094","Burkina Faso",439,2007,5,"5/6/2007","peace",0,"peace",0,0,236,2.944438934,477.5360107,1.132248521,4.371976376,92.54322052,0.001686049,0.000223807,3,0,8,7,1,7,1,-0.360058277845383
"1095","Burkina Faso",439,1997,6,"6/19/1997","peace",0,"peace",0,0,117,4.204692841,228.7539978,0.919773042,4.599152088,87.10095978,0.004982161,0.215326669,2,-5,2,3,1,3,1,-0.360058277845383
"1096","Liberia",450,1975,10,"10/7/1975","peace",0,"peace",0,1,52,0,174.5421906,1.130872726,5.160203934,54.96669006,0.028591389,0.025978741,3,-6,2,1,0,1,0,-0.360058277845383
"1097","Liberia",450,1975,10,"10/7/1975","peace",0,"peace",0,1,52,0,174.5421906,1.130872726,5.160203934,54.96669006,0.028591389,0.025978741,3,-6,2,1,0,2,0,-0.360058277845383
"1098","Liberia",450,1985,10,"10/15/1985","vio",0,"vio",0,1,67,0,222.8947601,1.008987904,5.05433321,59.31900024,0.022459017,1.325533133,1,-6,2,2,0,3,0,-0.360058277845383
"1099","Liberia",450,1985,10,"10/15/1985","vio",0,"vio",0,1,67,0,222.8947601,1.008987904,5.05433321,59.31900024,0.022459017,1.325533133,1,-6,2,2,0,3,0,-0.360058277845383
"1100","Liberia",450,2011,10,"10/11/2011","peace",1,"peace",1,1,70,0,397.3840027,1.161995888,4.128746033,69.3210907,0.001695733,-0.907075171,6,6,8,1,1,1,1,-0.360058277845383
"1101","Liberia",450,2011,10,"10/11/2011","peace",1,"peace",1,1,70,0,397.3840027,1.161995888,4.128746033,69.3210907,0.001695733,-0.907075171,6,6,8,1,1,1,1,-0.360058277845383
"1102","Liberia",450,2017,10,"10/10/2017","peace",0,"peace",0,1,142,0,474.9840088,0.994551778,3.96651125,71.37764638,0.003635561,-0.555033936,6,6,8,5,1,4,1,-0.360058277845383
"1103","Liberia",450,2011,11,"11/8/2011","peace",0,"peace",0,1,71,0,397.3840027,1.161995888,4.128746033,69.3210907,0.001685293,-1.246321253,6,6,8,3,1,2,1,-0.360058277845383
"1104","Liberia",450,2014,12,"12/20/2014","peace",0,"peace",0,0,108,3.637586117,481.1419983,1.00090909,4.001863956,70.18991358,0.001685293,1.268428529,6,6,8,4,1,3,1,-0.360058277845383
"1105","Liberia",450,2017,12,"12/26/2017","peace",0,"peace",0,1,144,0,474.9840088,0.994551778,3.96651125,71.37764638,0.006533953,-0.573156541,6,6,8,6,1,5,1,-0.360058277845383
"1106","Sierra Leone",451,1985,10,"10/1/1985","peace",1,"peace",0,1,211,0,479.9559937,0.834357858,5.077670574,66.78764343,0.007159802,0.762687565,3,-7,1,1,2,2,1,-0.360058277845383
"1107","Sierra Leone",451,2012,11,"11/17/2012","peace",1,"peace",1,1,63,0,635.8889771,1.267582297,4.583946705,76.05327606,0.001423871,-0.047455335,6,7,8,1,5,1,2,-0.360058277845383
"1108","Sierra Leone",451,2012,11,"11/17/2012","peace",1,"peace",1,1,63,0,635.8889771,1.267582297,4.583946705,76.05327606,0.001423871,-0.047455335,6,7,8,1,5,1,2,-0.360058277845383
"1109","Sierra Leone",451,1996,2,"2/26/1996","vio",0,"peace",0,1,2,0,330.70401,1.029303908,5.023880482,68.36844635,0.121403754,0.425328487,1,-7,1,3,2,4,1,5.73997449874878
"1110","Sierra Leone",451,1996,2,"2/26/1996","vio",0,"peace",0,1,2,0,330.70401,1.029303908,5.023880482,68.36844635,0.121403754,0.425328487,1,-7,1,3,2,4,1,5.73997449874878
"1111","Sierra Leone",451,1996,3,"3/15/1996","vio",1,"peace",0,1,2,0,330.70401,1.029303908,5.023880482,68.36844635,0.083670683,0.458013353,1,-7,1,1,3,5,1,5.73997449874878
"1112","Sierra Leone",451,2018,3,"3/7/2018","peace",0,"peace",0,1,127,0,616.84198,1.038624048,4.467056751,78.0049613,0.003883337,-0.806192428,6,7,8,2,5,2,2,-0.360058277845383
"1113","Sierra Leone",451,2018,3,"3/31/2018","vio",0,"peace",0,1,127,0,616.84198,1.038624048,4.467056751,78.0049613,0.003883337,-0.806192428,6,7,8,3,5,3,2,-0.360058277845383
"1114","Sierra Leone",451,1977,5,"5/6/1977","vio",1,"vio",1,0,110,2.708050251,358.9927063,1.120112658,5.154447079,63.91349792,0.00377511,0.056782879,3,-6,2,1,0,1,0,-0.360058277845383
"1115","Sierra Leone",451,1982,5,"5/1/1982","vio",1,"peace",1,0,170,3.871201038,588.6660156,1.101321101,5.100476265,65.64596558,0.002998574,1.351100404,3,-7,1,1,1,1,1,-0.360058277845383
"1116","Sierra Leone",451,1986,5,"5/30/1986","peace",0,"peace",0,0,7,2.079441547,351.5950012,0.73255676,5.071416855,67.23901367,0.004538556,0.698259145,3,-7,1,2,2,3,1,-0.360058277845383
"1117","Sierra Leone",451,2007,8,"8/11/2007","peace",1,"peace",0,1,114,0,398.5979919,1.117071629,4.791649818,74.11025238,0.002076726,-1.247702336,5,5,7,1,4,6,1,-0.360058277845383
"1118","Sierra Leone",451,2007,8,"8/11/2007","peace",1,"peace",0,1,114,0,398.5979919,1.117071629,4.791649818,74.11025238,0.002076726,-1.247702336,5,5,7,1,4,6,1,-0.360058277845383
"1119","Sierra Leone",451,2007,9,"9/8/2007","vio",0,"vio",0,1,58,0,398.5979919,1.117071629,4.791649818,74.11025238,0.002519959,-2.426195323,5,5,7,2,4,7,1,-0.360058277845383
"1120","Ghana",452,1996,12,"12/7/1996","vio",0,"peace",0,1,181,0,678.7800293,1.047517776,4.262680054,95.37398529,0.004326523,0.172349164,3,-1,6,1,0,1,0,-0.32259202003479
"1121","Ghana",452,1996,12,"12/7/1996","vio",0,"peace",0,1,181,0,678.7800293,1.047517776,4.262680054,95.37398529,0.004326523,0.172349164,3,-1,6,1,0,1,0,-0.32259202003479
"1122","Ghana",452,2000,12,"12/7/2000","vio",1,"peace",0,1,229,0,440.3200073,0.628585875,4.172847748,97.2377243,0.003649332,-0.76966051,4,2,8,1,1,2,0,-0.360058277845383
"1123","Ghana",452,2000,12,"12/7/2000","vio",1,"peace",0,1,229,0,440.3200073,0.628585875,4.172847748,97.2377243,0.003649332,-0.76966051,4,2,8,1,1,2,0,-0.360058277845383
"1124","Ghana",452,2000,12,"12/28/2000","vio",1,"peace",0,1,229,0,440.3200073,0.628585875,4.172847748,97.2377243,0.003649332,-0.76966051,4,2,8,1,2,3,0,-0.360058277845383
"1125","Ghana",452,2004,12,"12/7/2004","vio",1,"peace",0,1,48,0,709.4680176,1.13467133,4.062165737,99.16214752,0.001221541,0.255857043,6,6,8,1,3,4,0,-0.360058277845383
"1126","Ghana",452,2004,12,"12/7/2004","vio",1,"peace",0,1,48,0,709.4680176,1.13467133,4.062165737,99.16214752,0.001221541,0.255857043,6,6,8,1,3,4,0,-0.360058277845383
"1127","Ghana",452,2008,12,"12/7/2008","peace",1,"peace",0,1,96,0,1266.109985,1.123573422,3.97217679,101.0972595,0.001148698,0.489171609,6,8,9,1,4,5,0,-0.360058277845383
"1128","Ghana",452,2008,12,"12/7/2008","peace",1,"peace",0,1,96,0,1266.109985,1.123573422,3.97217679,101.0972595,0.001148698,0.489171609,6,8,9,1,4,5,0,-0.360058277845383
"1129","Ghana",452,2008,12,"12/28/2008","peace",0,"peace",0,1,96,0,1266.109985,1.123573422,3.97217679,101.0972595,0.001148698,0.489171609,6,8,9,2,4,6,0,-0.360058277845383
"1130","Ghana",452,2012,12,"12/7/2012","peace",0,"peace",0,1,6,0,1682.579956,1.033589244,3.850147486,102.8940659,0.000330806,-0.619498957,6,8,9,3,4,7,0,-0.360058277845383
"1131","Ghana",452,2012,12,"12/7/2012","peace",0,"peace",0,1,6,0,1682.579956,1.033589244,3.850147486,102.8940659,0.000330806,-0.619498957,6,8,9,3,4,7,0,-0.360058277845383
"1132","Ghana",452,2016,12,"12/7/2016","peace",0,"peace",0,1,54,0,1551.420044,1.13063252,3.756538153,104.6712719,0.001167734,-0.162185945,6,8,9,4,4,8,0,-0.360058277845383
"1133","Ghana",452,2016,12,"12/7/2016","peace",0,"peace",0,1,54,0,1551.420044,1.13063252,3.756538153,104.6712719,0.001167734,-0.162185945,6,8,9,4,4,8,0,-0.360058277845383
"1134","Togo",461,2002,10,"10/27/2002","peace",0,"peace",0,0,427,3.970291853,293.1860046,1.08300209,4.284965038,72.71866608,0.003181443,-1.121045914,2,-2,6,2,5,2,1,-0.360058277845383
"1135","Togo",461,2007,10,"10/14/2007","peace",0,"peace",0,0,30,3.433987141,429.0180054,1.068341136,4.16044426,74.65106964,0.003087449,1.076553623,2,-4,6,5,5,5,1,-0.360058277845383
"1136","Togo",461,1979,12,"12/30/1979","vio",0,"peace",0,1,153,0,368.196106,1.05844605,4.693181038,61.80620956,0.023578219,0.28152906,1,-7,1,1,0,1,0,-0.360058277845383
"1137","Togo",461,1979,12,"12/30/1979","vio",0,"peace",0,1,153,0,368.196106,1.05844605,4.693181038,61.80620956,0.023578219,0.28152906,1,-7,1,1,0,1,0,-0.360058277845383
"1138","Togo",461,1986,12,"12/21/1986","vio",0,"peace",0,1,237,0,324.7510071,1.518336892,4.559126377,65.4786911,0.006442111,-0.040964295,1,-7,1,2,1,3,0,-0.357012212276459
"1139","Togo",461,1994,2,"2/6/1994","vio",0,"peace",0,0,323,1.945910096,274.9419861,0.758473217,4.448516369,68.72395325,0.011431135,-0.005481853,2,-2,6,3,2,6,0,-0.335112124681473
"1140","Togo",461,1994,2,"2/20/1994","vio",1,"peace",0,0,323,1.945910096,274.9419861,0.758473217,4.448516369,68.72395325,0.011431135,-0.005481853,2,-2,6,1,3,7,0,-0.335112124681473
"1141","Togo",461,1985,3,"3/24/1985","peace",1,"peace",0,0,216,4.158883095,213.8860016,1.053843737,4.575741291,64.94852448,0.003851423,0.068880795,1,-7,1,1,1,2,0,-0.360058277845383
"1142","Togo",461,1990,3,"3/4/1990","peace",1,"peace",0,0,276,3.68887949,488.0690002,1.174199581,4.502029419,67.3547821,0.003414429,0.986917863,1,-7,1,1,2,4,0,-0.360058277845383
"1143","Togo",461,1990,3,"3/18/1990","peace",0,"peace",0,0,276,3.68887949,488.0690002,1.174199581,4.502029419,67.3547821,0.003414429,0.986917863,1,-7,1,2,2,5,0,-0.360058277845383
"1144","Togo",461,1999,3,"3/21/1999","peace",1,"peace",1,0,384,2.302585125,328.7179871,0.970964193,4.355425835,71.31800079,0.003455685,0.920236827,2,-2,6,1,5,1,1,-0.35823655128479
"1145","Togo",461,2010,3,"3/4/2010","peace",0,"peace",0,1,59,0,497.4079895,0.975575686,4.082609177,75.76488495,0.004922405,0.715695814,2,-4,6,6,5,6,1,-0.360058277845383
"1146","Togo",461,2005,4,"4/24/2005","peace",0,"peace",0,1,3,0,391.5369873,1.067119956,4.210645199,73.88824463,0.009844327,0.520356022,2,-2,6,4,5,4,1,-0.360058277845383
"1147","Togo",461,2015,4,"4/25/2015","peace",0,"peace",0,1,120,0,569.7639771,0.879013121,3.956996441,79.55321641,0.004061433,-0.389560122,3,-2,7,8,5,8,1,-0.360058277845383
"1148","Togo",461,1998,6,"6/21/1998","vio",1,"vio",0,1,375,0,338.5480042,0.914710343,4.37701416,70.76329803,0.009620499,-0.620309349,2,-2,6,1,4,8,0,-0.360058277845383
"1149","Togo",461,2003,6,"6/1/2003","peace",0,"peace",0,1,435,0,324.4240112,1.10654676,4.259859085,73.11737823,0.004430071,-0.092209247,2,-2,6,3,5,3,1,-0.360058277845383
"1150","Togo",461,2013,7,"7/25/2013","peace",0,"peace",0,0,99,3.713572025,623.7589722,1.073935628,4.007333279,78.62222791,0.001485029,-0.186531573,3,-2,7,7,5,7,1,-0.360058277845383
"1151","Cameroon",471,1984,1,"1/14/1984","vio",0,"vio",0,1,15,0,901.6370239,1.029242516,4.562262535,79.78224182,0.010130398,-1.434252992,2,-8,1,5,0,5,0,-0.360058277845383
"1152","Cameroon",471,1992,10,"10/11/1992","vio",1,"vio",1,1,120,0,1044.949951,0.889417529,4.479607105,85.20774841,0.008402514,-0.374466949,2,-8,1,1,2,1,2,-0.240279421210289
"1153","Cameroon",471,1997,10,"10/12/1997","peace",1,"peace",1,1,180,0,687.901001,0.983578503,4.550714016,87.7986145,0.006469599,0.271894587,2,-4,6,1,4,1,4,-0.348723113536835
"1154","Cameroon",471,2004,10,"10/11/2004","peace",0,"peace",0,1,264,0,909.4290161,1.126463652,4.385769844,90.01435852,0.003399154,0.005494584,2,-4,6,2,4,3,4,-0.360058277845383
"1155","Cameroon",471,2011,10,"10/9/2011","peace",0,"peace",0,1,348,0,1271.209961,1.097024441,4.165113449,91.55518341,0.003577685,-0.417448046,2,-4,6,4,4,5,4,-0.344827979803085
"1156","Cameroon",471,2018,10,"10/7/2018","vio",0,"peace",0,1,432,4.442651272,1328.599976,1.052306414,4.044804096,102.5948577,0.002959423,0.485607913,2,-4,6,6,4,7,4,0.542021334171295
"1157","Cameroon",471,2018,10,"10/7/2018","vio",0,"peace",0,1,432,4.442651272,1328.599976,1.052306414,4.044804096,102.5948577,0.002959423,0.485607913,2,-4,6,6,4,7,4,0.542021334171295
"1158","Cameroon",471,1992,3,"3/1/1992","vio",0,"vio",0,0,113,3.871201038,1044.949951,0.889417529,4.479607105,85.20774841,0.005320409,-0.026285796,2,-8,1,2,1,2,1,-0.240279421210289
"1159","Cameroon",471,1975,4,"4/5/1975","peace",0,"peace",0,1,184,0,453.9108582,1.15664804,4.738826752,78.63575745,0.005415846,-0.039792477,2,-8,1,1,0,1,0,-0.360058277845383
"1160","Cameroon",471,1980,4,"4/5/1980","peace",0,"peace",0,1,244,0,869.5440063,1.111503839,4.693181038,77.09869385,0.00577569,0.363800413,2,-8,1,3,0,3,0,-0.360058277845383
"1161","Cameroon",471,1988,4,"4/24/1988","peace",1,"peace",1,1,66,0,1292.75,0.986583591,4.452019215,82.67012024,0.014729465,-1.170961108,2,-8,1,1,1,1,1,-0.360058277845383
"1162","Cameroon",471,1988,4,"4/24/1988","peace",1,"peace",1,1,66,0,1292.75,0.986583591,4.452019215,82.67012024,0.014729465,-1.170961108,2,-8,1,1,1,1,1,-0.360058277845383
"1163","Cameroon",471,1978,5,"5/28/1978","peace",0,"peace",0,0,221,3.637586117,638.3919067,1.22016263,4.727387905,77.40132141,0.003534028,-0.012119427,2,-8,1,2,0,2,0,-0.360058277845383
"1164","Cameroon",471,1983,5,"5/29/1983","peace",0,"peace",0,0,7,3.637586117,876.0200195,0.981070101,4.600157738,78.91858673,0.002655833,-0.402239434,3,-7,1,4,0,4,0,-0.360058277845383
"1165","Cameroon",471,1997,5,"5/17/1997","vio",1,"vio",1,0.166666672,175,4.025351524,687.901001,0.983578503,4.550714016,87.7986145,0.004588775,0.027262245,2,-4,6,1,3,1,3,-0.348723113536835
"1166","Cameroon",471,2002,6,"6/30/2002","peace",0,"peace",0,0,236,4.043051243,662.9849854,1.098945498,4.456670284,89.50682831,0.002229156,-0.069128225,2,-4,6,1,4,2,4,-0.360058277845383
"1167","Cameroon",471,2007,7,"7/22/2007","peace",0,"peace",0,0,297,3.526360512,1085.189941,1.107628226,4.291828156,90.6879425,0.001806388,0.966470051,2,-4,6,3,4,4,4,-0.360058277845383
"1168","Cameroon",471,2013,9,"9/30/2013","peace",0,"peace",0,0,371,3.178053856,1344.709961,1.089389682,4.100989342,100.1260582,0.001251493,0.158386361,2,-4,6,5,4,6,4,-0.360058277845383
"1169","Nigeria",475,2015,3,"3/29/2015","vio",1,"peace",0,1,62,0,2763.199951,0.845431566,4.239886761,146.288224,0.003669088,-0.071351885,6,7,8,1,11,3,4,30.752010345459
"1170","Nigeria",475,2015,3,"3/29/2015","vio",1,"peace",0,1,62,0,2763.199951,0.845431566,4.239886761,146.288224,0.003669088,-0.071351885,6,7,8,1,12,3,4,30.752010345459
"1171","Nigeria",475,1998,4,"4/25/1998","vio",1,"vio",1,0,54,4.077537537,1861.069946,1.086197972,4.766438484,136.3828735,0.009419046,0.287591332,1,-6,2,1,4,1,2,0.084282249212265
"1172","Nigeria",475,2003,4,"4/12/2003","vio",1,"peace",1,1,48,0,797.6400146,1.065917611,4.633757591,139.2073517,0.001949087,0.027088976,5,4,5,1,5,1,3,-0.150891348719597
"1173","Nigeria",475,2003,4,"4/19/2003","vio",1,"peace",0,1,48,0,797.6400146,1.065917611,4.633757591,139.2073517,0.001949087,0.027088976,5,4,5,1,6,2,3,-0.150891348719597
"1174","Nigeria",475,2007,4,"4/21/2007","vio",1,"vio",0,1,96,0,1822.790039,1.145450711,4.503137589,141.5591736,0.001376601,0.822931656,5,4,5,1,7,3,3,0.459184139966965
"1175","Nigeria",475,2007,4,"4/21/2007","vio",1,"vio",1,1,96,0,1822.790039,1.145450711,4.503137589,141.5591736,0.001376601,0.822931656,5,4,5,1,8,3,3,0.459184139966965
"1176","Nigeria",475,2011,4,"4/9/2011","vio",1,"peace",0,1,15,0,2582.570068,1.091991186,4.366912842,143.9582367,0.001486171,0.672609109,5,4,5,1,9,1,4,0.194696307182312
"1177","Nigeria",475,2011,4,"4/16/2011","vio",1,"peace",0,1,15,0,2582.570068,1.091991186,4.366912842,143.9582367,0.001486171,0.672609109,5,4,5,1,10,2,4,0.194696307182312
"1178","Nigeria",475,1993,6,"6/12/1993","vio",1,"vio",1,1,95,0,577.5349731,1.057574272,4.829113483,133.6584167,0.014778982,-0.183852997,1,-5,3,1,3,1,1,0.242036089301109
"1179","Nigeria",475,1992,7,"7/4/1992","vio",1,"vio",0,0.166666672,84,4.68213129,546.0939941,0.846067071,4.832305908,133.1044312,0.008109366,-0.250455115,1,-5,3,1,2,4,0,-0.252680420875549
"1180","Nigeria",475,1983,8,"8/6/1983","peace",0,"peace",0,1,47,0,747.9882813,0.775226057,4.819474697,127.9168243,0.011319282,-1.193549186,7,7,6,1,0,1,0,-0.360058277845383
"1181","Nigeria",475,1983,8,"8/20/1983","vio",0,"peace",0,1,47,0,747.9882813,0.775226057,4.819474697,127.9168243,0.011319282,-1.193549186,7,7,6,2,0,2,0,-0.360058277845383
"1182","Nigeria",475,1983,8,"8/27/1983","vio",1,"peace",0,1,47,0,747.9882813,0.775226057,4.819474697,127.9168243,0.011319282,-1.193549186,7,7,6,1,1,3,0,-0.360058277845383
"1183","Gabon",481,1990,10,"10/21/1990","vio",0,"peace",0,0,276,3.871201038,6815.629883,1.391163468,4.10264349,46.7203331,0.001550065,-0.353771856,1,-9,1,6,0,6,0,-0.360058277845383
"1184","Gabon",481,1990,10,"10/28/1990","vio",1,"peace",0,0,276,3.871201038,6815.629883,1.391163468,4.10264349,46.7203331,0.001550065,-0.353771856,1,-9,1,1,1,7,0,-0.360058277845383
"1185","Gabon",481,1986,11,"11/9/1986","peace",0,"peace",0,1,229,0,5735.359863,1.280651569,4.151040077,45.01247406,0.006080593,0.18786324,1,-9,1,4,0,4,0,-0.360058277845383
"1186","Gabon",481,2005,11,"11/27/2005","peace",0,"peace",0,1,457,0,6936.100098,1.189766407,3.916015148,52.18368912,0.001983757,-0.573044264,2,-4,3,6,3,14,0,-0.360058277845383
"1187","Gabon",481,1979,12,"12/30/1979","peace",0,"peace",0,1,146,0,4694.348145,1.194374919,4.338596821,42.23530197,0.006158353,0.034880831,1,-9,1,1,0,1,0,-0.360058277845383
"1188","Gabon",481,1993,12,"12/5/1993","vio",1,"peace",0,1,314,0,5677.620117,0.943830252,4.079230785,48.05247498,0.005878653,0.271120851,2,-4,3,1,2,8,0,-0.360058277845383
"1189","Gabon",481,1996,12,"12/15/1996","peace",1,"peace",0,0,350,3.610917807,5552.919922,1.12025404,4.056988716,49.28570938,0.002090105,-0.267956158,2,-4,3,1,3,9,0,-0.360058277845383
"1190","Gabon",481,1996,12,"12/29/1996","peace",0,"peace",0,0,350,3.610917807,5552.919922,1.12025404,4.056988716,49.28570938,0.002090105,-0.267956158,2,-4,3,2,3,10,0,-0.360058277845383
"1191","Gabon",481,1998,12,"12/6/1998","peace",0,"peace",0,1,374,0,4161.620117,0.82114172,4.039536476,50.01843262,0.003933911,-0.383538947,2,-4,3,3,3,11,0,-0.347874045372009
"1192","Gabon",481,2001,12,"12/9/2001","peace",0,"peace",0,0,410,3.610917807,4062.350098,0.9073174,4.001863956,51.01060486,0.002243764,0.933732588,2,-4,3,4,3,12,0,-0.360058277845383
"1193","Gabon",481,2001,12,"12/23/2001","peace",0,"peace",0,0,410,3.610917807,4062.350098,0.9073174,4.001863956,51.01060486,0.002243764,0.933732588,2,-4,3,5,3,13,0,-0.360058277845383
"1194","Gabon",481,2006,12,"12/17/2006","peace",0,"peace",0,0,470,2.639057398,7264.25,1.047310472,3.891820192,52.46009064,0.001359094,0.073044985,2,-4,3,7,3,15,0,-0.360058277845383
"1195","Gabon",481,2011,12,"12/17/2011","peace",1,"peace",0,0,27,3.367295742,10891.09961,1.221342206,3.720862389,53.82357025,0.00025834,-0.407310683,4,3,6,1,4,17,0,-0.360058277845383
"1196","Gabon",481,1980,2,"2/25/1980","peace",0,"peace",0,0,148,1.098612309,6093.620117,1.298075914,4.306764126,42.60736084,0.001577659,-0.965994708,1,-9,1,2,0,2,0,-0.353966176509857
"1197","Gabon",481,1985,3,"3/3/1985","peace",0,"peace",0,0,209,4.158883095,4478.470215,1.030388474,4.169761181,44.59706116,0.003284037,1.847279797,1,-9,1,3,0,3,0,-0.360058277845383
"1198","Gabon",481,2009,8,"8/30/2009","vio",0,"peace",0,1,3,0,7833.859863,0.754895449,3.788724899,53.27233505,0.003150844,-0.731128652,2,-4,3,8,3,16,0,-0.360058277845383
"1199","Gabon",481,2016,8,"8/28/2016","vio",0,"vio",0,1,83,0,7453.369629,0.96116823,3.586292744,58.09700985,0.001219553,1.29984103,4,3,6,2,4,18,0,-0.360058277845383
"1200","Gabon",481,1990,9,"9/16/1990","peace",0,"peace",0,0,275,3.850147486,6815.629883,1.391163468,4.10264349,46.7203331,0.001454468,-0.797266106,1,-9,1,5,0,5,0,-0.360058277845383
"1201","Central African Republic",482,2011,1,"1/23/2011","vio",1,"vio",1,1,95,0,495.0350037,1.084262013,4.602165699,70.71341705,0.008188438,0.488032061,3,-1,6,1,6,1,4,-0.0635723248124123
"1202","Central African Republic",482,2011,1,"1/23/2011","vio",1,"vio",1,1,95,0,495.0350037,1.084262013,4.602165699,70.71341705,0.008188438,0.488032061,3,-1,6,1,6,1,4,-0.0635723248124123
"1203","Central African Republic",482,1992,10,"10/25/1992","vio",0,"vio",0,1,134,0,489.7860107,0.973931015,4.745801449,64.55509186,0.025791209,0.525159208,1,-6,2,3,1,3,1,-0.350920110940933
"1204","Central African Republic",482,1992,10,"10/25/1992","vio",0,"vio",0,1,134,0,489.7860107,0.973931015,4.745801449,64.55509186,0.025791209,0.525159208,1,-6,2,3,1,3,1,-0.350920110940933
"1205","Central African Republic",482,1986,11,"11/21/1986","peace",1,"peace",1,1,63,0,431.3420105,1.26780653,4.750135899,62.37462616,0.009275937,-0.435335046,1,-7,1,1,1,1,1,-0.360058277845383
"1206","Central African Republic",482,1998,11,"11/22/1998","peace",0,"peace",0,0,62,3.871201038,296.1029968,1.03603518,4.742320061,66.87452698,0.005147199,0.407291445,5,5,7,3,2,3,2,-0.360058277845383
"1207","Central African Republic",482,1998,12,"12/13/1998","peace",0,"peace",0,0,63,3.891820192,296.1029968,1.03603518,4.742320061,66.87452698,0.004989622,0.491031301,5,5,7,4,2,4,2,-0.360058277845383
"1208","Central African Republic",482,2016,2,"2/14/2016","peace",1,"peace",1,1,26,0,364.2309875,1.095873237,4.516338825,72.71686008,0.012699016,0.164491133,7,6,6,2,8,1,6,0.2865169942379
"1209","Central African Republic",482,1981,3,"3/15/1981","vio",0,"vio",0,1,19,0,316.4949951,1.009975433,4.765586853,60.19015121,0.030793242,-0.470221122,1,-7,1,1,0,1,0,-0.360058277845383
"1210","Central African Republic",482,2005,3,"3/13/2005","vio",1,"vio",0,1,25,0,337.6409912,1.045969367,4.694096565,68.8693924,0.016795015,-0.496815369,2,-1,7,1,3,6,2,-0.355402767658234
"1211","Central African Republic",482,2005,3,"3/13/2005","vio",1,"vio",0,1,25,0,337.6409912,1.045969367,4.694096565,68.8693924,0.016795015,-0.496815369,2,-1,7,1,4,6,2,-0.355402767658234
